model_type,lag_set,params,folds,MAE_mean,MAE_std,RMSE_mean,RMSE_std,sMAPE_mean,sMAPE_std,MASE_mean,MASE_std
SparseGP_RFF,"(1, 2, 12)","{'alpha': 0.1, 'gamma_socio': 0.05, 'gamma_space': 0.05, 'gamma_time': 0.05, 'n_socio': 0, 'n_space': 500, 'n_time': 200, 'w_socio': 1.0, 'w_space': 1.0, 'w_time': 1.0}",5,14084.593707606522,1890.2185198226873,20210.373329053593,1909.1347457720703,5.4084389013373055,0.80454665773724,0.5603935387332857,0.0872374056389879
SparseGP_RFF,"(1, 2, 12)","{'alpha': 0.1, 'gamma_socio': 0.1, 'gamma_space': 0.05, 'gamma_time': 0.05, 'n_socio': 0, 'n_space': 500, 'n_time': 200, 'w_socio': 1.0, 'w_space': 1.0, 'w_time': 1.0}",5,14084.593707606522,1890.2185198226873,20210.373329053593,1909.1347457720703,5.4084389013373055,0.80454665773724,0.5603935387332857,0.0872374056389879
SparseGP_RFF,"(1, 2, 12)","{'alpha': 0.01, 'gamma_socio': 0.1, 'gamma_space': 0.1, 'gamma_time': 0.05, 'n_socio': 0, 'n_space': 200, 'n_time': 200, 'w_socio': 1.0, 'w_space': 1.0, 'w_time': 1.0}",5,14101.802006480197,1987.2402944270011,20220.51681505657,1998.1793209267353,5.44662014362801,0.86699594497312,0.5611885686847925,0.09126393083105355
SparseGP_RFF,"(1, 2, 12)","{'alpha': 0.01, 'gamma_socio': 0.05, 'gamma_space': 0.1, 'gamma_time': 0.05, 'n_socio': 0, 'n_space': 200, 'n_time': 200, 'w_socio': 1.0, 'w_space': 1.0, 'w_time': 1.0}",5,14101.802006480197,1987.2402944270011,20220.51681505657,1998.1793209267353,5.44662014362801,0.86699594497312,0.5611885686847925,0.09126393083105355
SparseGP_RFF,"(1, 2, 12)","{'alpha': 0.1, 'gamma_socio': 0.1, 'gamma_space': 0.05, 'gamma_time': 0.05, 'n_socio': 0, 'n_space': 200, 'n_time': 200, 'w_socio': 1.0, 'w_space': 1.0, 'w_time': 1.0}",5,14108.109468834207,1891.3683373539984,20233.46544784496,1914.964662288276,5.417325020870546,0.8029037800476782,0.5613196720606672,0.08723807752834511
SparseGP_RFF,"(1, 2, 12)","{'alpha': 0.1, 'gamma_socio': 0.05, 'gamma_space': 0.05, 'gamma_time': 0.05, 'n_socio': 0, 'n_space': 200, 'n_time': 200, 'w_socio': 1.0, 'w_space': 1.0, 'w_time': 1.0}",5,14108.109468834207,1891.3683373539984,20233.46544784496,1914.964662288276,5.417325020870546,0.8029037800476782,0.5613196720606672,0.08723807752834511
SparseGP_RFF,"(1, 2, 12)","{'alpha': 0.001, 'gamma_socio': 0.05, 'gamma_space': 0.05, 'gamma_time': 0.05, 'n_socio': 0, 'n_space': 500, 'n_time': 200, 'w_socio': 1.0, 'w_space': 1.0, 'w_time': 1.0}",5,14135.78776405545,1997.9150349496258,20243.388085733466,2010.010730838819,5.463876706703663,0.8733967205984321,0.5625291469148263,0.09158989265361026
SparseGP_RFF,"(1, 2, 12)","{'alpha': 0.001, 'gamma_socio': 0.1, 'gamma_space': 0.05, 'gamma_time': 0.05, 'n_socio': 0, 'n_space': 500, 'n_time': 200, 'w_socio': 1.0, 'w_space': 1.0, 'w_time': 1.0}",5,14135.78776405545,1997.9150349496258,20243.388085733466,2010.010730838819,5.463876706703663,0.8733967205984321,0.5625291469148263,0.09158989265361026
SparseGP_RFF,"(1, 2, 12)","{'alpha': 0.01, 'gamma_socio': 0.1, 'gamma_space': 0.05, 'gamma_time': 0.05, 'n_socio': 0, 'n_space': 500, 'n_time': 200, 'w_socio': 1.0, 'w_space': 1.0, 'w_time': 1.0}",5,14142.462310606492,1992.5554153643102,20264.928661655893,2001.23198680353,5.45541303519226,0.8644296338923746,0.5627963137310992,0.09143140608316876
SparseGP_RFF,"(1, 2, 12)","{'alpha': 0.01, 'gamma_socio': 0.05, 'gamma_space': 0.05, 'gamma_time': 0.05, 'n_socio': 0, 'n_space': 500, 'n_time': 200, 'w_socio': 1.0, 'w_space': 1.0, 'w_time': 1.0}",5,14142.462310606492,1992.5554153643102,20264.928661655893,2001.23198680353,5.45541303519226,0.8644296338923746,0.5627963137310992,0.09143140608316876
