model_type,lag_set,params,folds,MAE_mean,MAE_std,RMSE_mean,RMSE_std,sMAPE_mean,sMAPE_std,MASE_mean,MASE_std
GradientBoosting,"(1, 12, 24)","{'l2_regularization': 1.0, 'learning_rate': 0.05, 'max_depth': 3, 'max_iter': 300, 'max_leaf_nodes': 31, 'min_samples_leaf': 20}",5,4740.443914427662,1406.8236846605987,9981.54406800424,1244.2211606336834,1.521711754205715,0.6004596072912716,0.17872987261700776,0.061913600141577034
GradientBoosting,"(1, 2, 3, 4, 5, 6, 12)","{'l2_regularization': 1.0, 'learning_rate': 0.05, 'max_depth': 3, 'max_iter': 600, 'max_leaf_nodes': 63, 'min_samples_leaf': 50}",5,4689.045431886394,1162.9530656252946,9983.718875570941,2316.336984523124,1.5001739815430244,0.48200460443652654,0.18683695172165093,0.04858580215125622
GradientBoosting,"(1, 2, 3, 4, 5, 6, 12)","{'l2_regularization': 1.0, 'learning_rate': 0.05, 'max_depth': 3, 'max_iter': 600, 'max_leaf_nodes': 31, 'min_samples_leaf': 50}",5,4689.045431886394,1162.9530656252946,9983.718875570941,2316.336984523124,1.5001739815430244,0.48200460443652654,0.18683695172165093,0.04858580215125622
GradientBoosting,"(1, 2, 3, 12)","{'l2_regularization': 0.0, 'learning_rate': 0.05, 'max_depth': 3, 'max_iter': 600, 'max_leaf_nodes': 31, 'min_samples_leaf': 20}",5,4644.140093381122,1182.9883470525006,9991.769676901287,2326.461962563179,1.475435950949961,0.49945059718402496,0.18516898108520946,0.04967072555739215
GradientBoosting,"(1, 2, 3, 12)","{'l2_regularization': 0.0, 'learning_rate': 0.05, 'max_depth': 3, 'max_iter': 600, 'max_leaf_nodes': 63, 'min_samples_leaf': 20}",5,4644.140093381122,1182.9883470525006,9991.769676901287,2326.461962563179,1.475435950949961,0.49945059718402496,0.18516898108520946,0.04967072555739215
GradientBoosting,"(1, 2, 12)","{'l2_regularization': 0.0, 'learning_rate': 0.05, 'max_depth': 3, 'max_iter': 600, 'max_leaf_nodes': 31, 'min_samples_leaf': 20}",5,4664.242579675345,1177.273726647248,9994.707077954286,2363.031243222362,1.4895084611645084,0.508637651684687,0.18593535887702248,0.04932011335015633
GradientBoosting,"(1, 2, 12)","{'l2_regularization': 0.0, 'learning_rate': 0.05, 'max_depth': 3, 'max_iter': 600, 'max_leaf_nodes': 63, 'min_samples_leaf': 20}",5,4664.242579675345,1177.273726647248,9994.707077954286,2363.031243222362,1.4895084611645084,0.508637651684687,0.18593535887702248,0.04932011335015633
GradientBoosting,"(1, 2, 3, 4, 5, 6, 12)","{'l2_regularization': 0.0, 'learning_rate': 0.05, 'max_depth': 3, 'max_iter': 600, 'max_leaf_nodes': 31, 'min_samples_leaf': 20}",5,4686.14255226603,1209.2802241184377,9997.971213394545,2168.206704650245,1.4965705093551995,0.5232000089287724,0.18675636644031632,0.0503674550021901
GradientBoosting,"(1, 2, 3, 4, 5, 6, 12)","{'l2_regularization': 0.0, 'learning_rate': 0.05, 'max_depth': 3, 'max_iter': 600, 'max_leaf_nodes': 63, 'min_samples_leaf': 20}",5,4686.14255226603,1209.2802241184377,9997.971213394545,2168.206704650245,1.4965705093551995,0.5232000089287724,0.18675636644031632,0.0503674550021901
GradientBoosting,"(1, 12)","{'l2_regularization': 0.0, 'learning_rate': 0.05, 'max_depth': 3, 'max_iter': 600, 'max_leaf_nodes': 31, 'min_samples_leaf': 20}",5,4676.490717337632,1115.9715616676115,9998.39674721092,2358.8686222606884,1.4932828272877192,0.48176204491344604,0.18642559680485937,0.04711257269708844
GradientBoosting,"(1, 12)","{'l2_regularization': 0.0, 'learning_rate': 0.05, 'max_depth': 3, 'max_iter': 600, 'max_leaf_nodes': 63, 'min_samples_leaf': 20}",5,4676.490717337632,1115.9715616676115,9998.39674721092,2358.8686222606884,1.4932828272877192,0.48176204491344604,0.18642559680485937,0.04711257269708844
GradientBoosting,"(1, 2, 3, 4, 5, 6, 12, 24)","{'l2_regularization': 1.0, 'learning_rate': 0.1, 'max_depth': 5, 'max_iter': 600, 'max_leaf_nodes': 31, 'min_samples_leaf': 20}",5,4242.330963876858,934.6368950624912,10001.068688925445,1791.4812316874127,1.3093220529456453,0.35955109473709956,0.15989442575425003,0.04553415391078721
